index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Thomas,Barwick,630,99,150,38,0,287,51,84,22,0,157,444,
1,Thomas,Boston,1632,190,406,142,0,738,60,171,73,0,304,1042,
2,Thomas,Central,3523,206,1162,301,0,1669,60,507,142,1,710,2379,
3,Thomas,Coolidge,983,170,233,55,0,458,80,93,31,0,204,662,
4,Thomas,Douglass,2448,215,632,175,0,1022,60,200,97,0,357,1379,
5,Thomas,LIttle Ochlocknee Baptist Church1132,152,365,73,0,590,66,156,31,0,253,843,,
6,Thomas,Fire Station #2,1404,111,474,163,0,748,35,213,48,0,296,1044,
7,Thomas,Gatlin Creek,2069,174,658,161,0,993,81,323,76,0,480,1473,
8,Thomas,Harper,2001,144,506,215,0,865,36,196,84,0,316,1181,
9,Thomas,Jerger,1898,118,637,201,0,956,40,280,102,0,422,1378,
10,Thomas,Meigs,864,186,146,57,1,390,73,68,18,0,159,549,
11,Thomas,Metcalfe,299,60,53,21,0,134,27,30,13,0,70,204,
12,Thomas,New Covenant,2155,194,680,175,0,1049,70,308,63,0,441,1490,
13,Thomas,Ochlocknee,1175,210,287,38,0,535,91,132,23,1,247,782,
14,Thomas,Pavo,673,128,122,51,0,301,57,74,22,0,153,454,
15,Thomas,Remington Esc,2190,165,711,228,0,1104,56,253,84,0,393,1497,
16,Thomas,Resource Center,1363,110,309,150,0,569,32,115,82,0,229,798,
17,Thomas,Scott,2491,146,892,242,2,1282,47,367,98,0,512,1794,
18,Thomas,Merrillville,701,49,210,46,0,305,20,108,29,0,157,462,
19,Thomas,Patten,397,60,121,17,0,198,25,46,9,0,80,278,
