index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Thomas,Barwick,630,2,0,1,0,3,4,2,0,0,6,49,96,30,0,175,2,1,0,0,3,3,9,1,0,13,0,0,0,0,0,3,5,0,0,8,14,20,5,0,39,3,6,1,0,10,0,9,1,0,10,0,3,0,0,3,2,2,2,0,6,54,82,9,0,145,0,2,0,0,2,2,0,0,0,2,0,0,0,0,0,1,2,1,0,4,3,6,1,0,10,13,5,8,0,26,0,1,0,0,1,466,
1,Thomas,Boston,1632,1,2,1,0,4,2,1,0,0,3,64,177,38,0,279,1,2,2,0,5,5,9,2,0,16,0,3,0,0,3,5,7,1,0,13,47,88,32,0,167,3,18,7,0,28,4,6,2,0,12,8,17,6,0,31,6,17,5,0,28,66,135,33,0,234,7,7,1,0,15,2,3,0,0,5,1,0,1,0,2,2,3,6,0,11,2,15,3,0,20,43,100,85,0,228,3,3,4,0,10,1114,
2,Thomas,Central,3523,2,3,1,0,6,1,4,4,0,9,62,598,97,0,757,3,3,1,0,7,5,51,5,0,61,3,3,1,0,7,6,32,7,1,46,19,123,42,0,184,4,41,10,0,55,9,32,0,0,41,11,38,15,0,64,12,48,24,0,84,82,519,125,0,726,1,14,5,0,20,4,5,1,0,10,1,5,2,0,8,1,5,6,0,12,11,26,5,0,42,32,200,126,0,358,3,6,7,0,16,2513,
3,Thomas,Coolidge,983,1,1,0,0,2,3,5,0,0,8,108,123,21,0,252,1,0,1,0,2,10,12,1,0,23,0,1,0,0,1,3,9,1,0,13,14,13,6,0,33,6,1,3,0,10,8,5,1,0,14,5,7,2,0,14,4,7,3,0,14,66,112,30,0,208,0,0,0,0,0,2,1,0,0,3,2,0,1,0,3,0,0,4,0,4,5,10,2,0,17,18,27,22,0,67,1,0,1,0,2,690,
4,Thomas,Douglass,2448,1,3,0,0,4,1,2,2,0,5,14,71,16,0,101,2,2,2,0,6,1,13,2,0,16,1,2,1,0,4,2,7,2,0,11,60,198,63,0,321,19,52,21,0,92,2,4,1,0,7,11,59,17,0,87,19,56,16,0,91,28,74,16,0,118,10,21,2,0,33,3,1,3,0,7,0,4,0,0,4,1,5,1,0,7,3,3,0,0,6,102,279,131,0,512,1,13,0,0,14,1446,
5,Thomas,LIttle Ochlocknee Baptist Church1132,1,4,1,0,6,2,1,3,0,6,100,221,30,0,351,0,1,1,0,2,3,15,0,0,18,1,0,0,0,1,5,10,0,0,15,5,32,9,0,46,1,13,4,0,18,5,10,1,0,16,0,9,2,0,11,1,11,2,0,14,77,165,41,0,283,0,4,0,0,4,2,4,0,0,6,0,1,0,0,1,0,4,1,0,5,13,6,1,0,20,8,43,15,0,66,0,1,0,0,1,890,,
6,Thomas,Fire Station #2,1404,0,1,1,0,2,1,4,0,0,5,56,245,64,0,365,2,0,0,0,2,0,16,1,0,17,1,2,3,0,6,3,11,3,0,17,0,43,13,0,56,1,7,3,0,11,3,5,2,0,10,0,10,5,0,15,3,24,6,0,33,66,274,61,0,401,0,2,0,0,2,0,3,2,0,5,0,0,0,0,0,1,3,1,0,5,2,9,2,0,13,6,77,56,0,139,2,3,3,0,8,1112,
7,Thomas,Gatlin Creek,2069,0,6,1,0,7,3,7,3,0,13,80,346,61,0,487,0,3,1,0,4,7,24,2,0,33,1,5,1,0,7,8,15,2,0,25,15,59,16,0,90,5,14,7,0,26,2,19,0,0,21,7,18,6,0,31,7,23,12,0,42,96,375,73,0,544,4,11,1,0,16,4,5,2,0,11,0,4,0,0,4,0,1,1,0,2,6,17,0,0,23,16,79,56,0,151,1,2,5,0,8,1545,
8,Thomas,Harper,2001,0,2,4,0,6,1,1,4,0,6,12,102,22,0,136,0,1,0,0,1,2,7,3,0,12,0,1,0,0,1,3,5,4,0,12,32,125,50,0,207,11,36,23,0,70,1,5,1,0,7,14,39,24,0,77,10,34,10,0,54,22,109,16,0,147,4,15,4,0,23,2,3,0,0,5,1,0,0,0,1,2,5,0,0,7,2,5,1,0,8,69,252,159,0,480,5,5,1,0,11,1271,
9,Thomas,Jerger,1898,0,0,1,0,1,1,3,1,0,5,39,283,77,0,399,2,0,0,0,2,4,12,4,0,20,3,3,1,0,7,5,10,1,0,16,13,70,29,0,112,5,14,3,0,22,0,16,1,0,17,9,20,7,0,36,5,26,12,0,43,42,330,81,0,453,5,9,3,0,17,2,8,2,0,12,0,2,0,0,2,1,4,7,0,12,3,5,2,0,10,24,148,82,0,254,0,2,0,0,2,1442,
