index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Lee,Chokee,475,0,0,0,0,0,0,0,0,0,0,43,30,8,0,81,0,1,0,0,1,2,2,0,0,4,0,0,0,0,0,1,0,0,0,1,1,4,7,0,12,1,0,3,0,4,0,0,1,0,1,1,3,0,0,4,0,0,4,0,4,35,48,10,0,93,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,5,34,33,64,0,131,0,1,1,0,2,345,
1,Lee,Redbone,4841,4,5,3,0,12,1,7,2,0,10,258,680,93,0,1031,4,3,0,0,7,26,40,9,0,75,6,3,0,0,9,16,18,2,0,36,32,42,24,1,99,4,10,5,0,19,7,21,0,0,28,4,16,8,0,28,7,16,22,0,45,342,948,169,2,1461,4,5,1,0,10,11,6,4,0,21,1,1,0,0,2,0,1,1,0,2,18,33,5,0,56,86,269,127,0,482,3,3,7,0,13,3446,
2,Lee,Smithville,998,1,0,0,0,1,2,0,0,0,2,49,113,14,0,176,0,0,2,0,2,2,5,2,0,9,1,0,0,0,1,1,3,1,0,5,15,11,7,0,33,2,4,3,0,9,2,2,0,0,4,6,2,3,0,11,4,6,3,0,13,56,120,26,0,202,0,1,0,0,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,1,2,2,0,0,4,75,71,42,0,188,0,1,3,0,4,668,
3,Lee,CJC,614,0,2,0,0,2,0,0,0,0,0,64,104,12,0,180,0,1,0,0,1,0,9,1,0,10,0,0,0,0,0,0,3,1,0,4,1,5,3,0,9,0,1,0,0,1,2,0,0,0,2,1,2,0,0,3,2,1,0,0,3,58,137,15,0,210,0,2,0,0,2,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,1,0,9,6,27,11,0,44,0,2,0,0,2,485,
4,Lee,Leesburg,3313,2,5,0,0,7,3,5,1,0,9,121,415,49,0,585,0,3,2,0,5,6,16,3,0,25,6,5,1,0,12,5,14,3,0,22,16,63,12,0,91,10,17,6,0,33,5,14,1,0,20,8,14,8,0,30,8,37,8,0,53,215,532,77,1,825,3,10,1,0,14,5,10,0,0,15,3,2,0,0,5,1,6,6,0,13,8,13,2,0,23,76,240,101,0,417,1,5,1,0,7,2211,
5,Lee,Friendship Baptist,1376,1,0,0,0,1,0,2,0,0,2,80,191,25,0,296,0,0,0,0,0,4,5,3,0,12,1,0,0,0,1,3,7,1,0,11,3,12,2,0,17,2,4,2,0,8,4,2,1,0,7,3,2,3,0,8,0,9,2,0,11,117,305,38,0,460,0,0,0,0,0,1,5,1,0,7,0,1,0,0,1,1,0,1,0,2,7,3,1,0,11,21,76,29,0,126,0,0,0,0,0,981,
6,Lee,First Baptist,3921,1,1,1,0,3,1,4,1,0,6,196,560,112,0,868,1,0,2,0,3,17,24,1,0,42,5,2,2,1,10,6,18,4,0,28,21,52,26,0,99,8,15,3,0,26,4,7,7,0,18,4,12,9,0,25,10,30,11,0,51,265,769,119,0,1153,5,13,0,0,18,8,8,4,0,20,4,2,1,0,7,2,3,2,0,7,8,15,3,0,26,89,362,207,0,658,3,8,3,0,14,3082,
7,Lee,SDA Church,1576,0,4,0,0,4,2,3,0,0,5,103,224,48,0,375,0,0,0,0,0,7,11,1,0,19,1,0,0,0,1,3,5,2,0,10,4,25,14,0,43,2,7,3,0,12,4,9,0,0,13,1,13,1,0,15,11,18,5,0,34,145,275,41,0,461,2,2,1,0,5,3,2,0,0,5,2,3,1,0,6,2,0,2,0,4,5,6,0,0,11,32,104,56,0,192,1,0,1,0,2,1217,
8,Lee,Flint Reformed Baptist,2621,0,4,3,0,7,2,1,0,0,3,118,334,39,0,491,0,1,1,0,2,9,20,2,0,31,4,5,0,0,9,4,11,0,0,15,15,28,16,0,59,2,12,4,0,18,6,7,0,0,13,3,15,5,0,23,8,27,8,0,43,166,479,64,0,709,4,6,3,0,13,7,5,1,0,13,0,2,0,0,2,0,2,1,0,3,9,7,1,0,17,61,155,69,0,285,1,1,1,0,3,1759,
9,Lee,Century Fire Station,3162,2,6,0,0,8,4,5,1,0,10,107,400,84,1,592,1,0,1,0,2,4,14,3,0,21,3,1,0,0,4,5,12,0,0,17,32,78,14,0,124,6,28,7,0,41,8,13,1,0,22,13,32,4,0,49,13,23,6,0,42,165,522,104,0,791,3,10,3,0,16,7,6,2,0,15,2,2,3,0,7,0,9,3,0,12,10,20,1,0,31,70,245,132,0,447,1,6,6,0,13,2264,
