index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
21,Gwinnett,PINCKNEYVILLE C,2082,251,455,424,2,1132,114,155,174,2,445,1577,
22,Gwinnett,PINCKNEYVILLE D,2264,266,440,210,5,921,79,128,75,0,282,1203,
23,Gwinnett,SUGAR HILL A,4654,490,1070,550,4,2114,161,403,216,0,780,2894,
24,Gwinnett,SUGAR HILL B,5596,565,1498,655,7,2725,214,565,290,8,1077,3802,
25,Gwinnett,HOG MOUNTAIN A,5011,472,1352,675,2,2501,161,443,226,0,830,3331,
26,Gwinnett,HOG MOUNTAIN B,4583,391,1244,696,4,2335,165,537,340,0,1042,3377,
27,Gwinnett,ROCKYCREEK A,5939,508,1810,688,3,3009,214,727,301,0,1242,4251,
28,Gwinnett,CATES B,1587,161,401,249,2,813,66,155,104,0,325,1138,
29,Gwinnett,CATES C,2903,259,834,454,0,1547,90,241,142,3,476,2023,
30,Gwinnett,HOG MOUNTAIN D,3179,284,810,449,2,1545,143,333,170,0,646,2191,
31,Gwinnett,BERKSHIRE D,2945,194,802,587,3,1586,71,272,199,1,543,2129,
32,Gwinnett,BERKSHIRE E,1997,166,560,317,1,1044,69,235,153,0,457,1501,
33,Gwinnett,BERKSHIRE F,2254,257,466,302,1,1026,94,116,119,0,329,1355,
34,Gwinnett,CATES D,3755,312,1054,604,1,1971,99,377,264,0,740,2711,
35,Gwinnett,CATES E,2942,253,835,553,2,1643,104,295,220,0,619,2262,
36,Gwinnett,PINCKNEYVILLE E,2184,263,463,250,7,983,82,124,72,2,280,1263,
37,Gwinnett,PINCKNEYVILLE F,2546,288,512,290,3,1093,61,169,105,0,335,1428,
38,Gwinnett,DUNCANS D,7153,636,2147,889,2,3674,252,841,432,0,1525,5199,
39,Gwinnett,PINCKNEYVILLE H,4536,403,1168,838,4,2413,155,423,346,0,924,3337,
40,Gwinnett,BAYCREEK B,5969,530,1762,743,6,3041,151,546,266,4,967,4008,
41,Gwinnett,LAWRENCEVILLE C,3037,321,787,384,1,1493,111,289,200,0,600,2093,
42,Gwinnett,MARTINS D,2402,288,422,260,1,971,72,141,97,1,311,1282,
43,Gwinnett,ROCKBRIDGE B,4177,340,1110,550,1,2001,99,357,184,0,640,2641,
44,Gwinnett,GARNERS B,3178,218,914,476,2,1610,81,318,193,1,593,2203,
45,Gwinnett,CATES F,1787,222,453,304,2,981,87,147,127,0,361,1342,
46,Gwinnett,CATES G,2875,218,864,530,0,1612,105,312,230,0,647,2259,
47,Gwinnett,DULUTH B,3551,302,727,608,3,1640,133,299,261,1,694,2334,
48,Gwinnett,GARNERS C,2030,187,552,273,2,1014,60,176,106,0,342,1356,
49,Gwinnett,PINCKNEYVILLE I,2635,264,550,282,1,1097,97,190,123,0,410,1507,
50,Gwinnett,PINCKNEYVILLE J,2613,265,596,230,3,1094,76,155,87,0,318,1412,
51,Gwinnett,BERKSHIRE G,2419,183,726,359,1,1269,86,302,165,0,553,1822,
52,Gwinnett,CATES H,3924,326,1016,475,2,1819,90,313,183,0,586,2405,
53,Gwinnett,SUGAR HILL C,5085,596,1404,649,1,2650,213,563,273,0,1049,3699,
54,Gwinnett,SUGAR HILL D,4624,380,1333,536,6,2255,124,553,195,1,873,3128,
55,Gwinnett,DULUTH C,2229,236,493,353,3,1085,90,176,155,1,422,1507,
56,Gwinnett,DULUTH D,5077,385,1203,664,10,2262,137,454,273,6,870,3132,
57,Gwinnett,PINCKNEYVILLE K,3754,392,792,418,8,1610,115,222,120,2,459,2069,
58,Gwinnett,PINCKNEYVILLE N,3819,460,890,418,5,1773,126,243,103,1,473,2246,
59,Gwinnett,LAWRENCEVILLE D,5012,469,1051,525,8,2053,127,288,164,4,583,2636,
60,Gwinnett,LAWRENCEVILLE E,2355,219,578,343,2,1142,90,190,177,0,457,1599,
61,Gwinnett,PINCKNEYVILLE L,2330,287,490,618,1,1396,98,203,233,0,534,1930,
62,Gwinnett,PINCKNEYVILLE M,2673,295,700,579,0,1574,130,247,208,0,585,2159,
63,Gwinnett,GARNERS D,3490,258,878,545,0,1681,74,304,190,0,568,2249,
64,Gwinnett,BERKSHIRE H,1987,203,397,254,4,858,55,115,115,0,285,1143,
65,Gwinnett,PINCKNEYVILLE O,3359,322,779,295,5,1401,74,241,125,1,441,1842,
66,Gwinnett,PUCKETTS E,5660,406,1564,688,2,2660,127,590,343,2,1062,3722,
67,Gwinnett,CATES I,3537,324,1018,560,0,1902,122,358,259,0,739,2641,
68,Gwinnett,CATES J,3478,318,925,579,3,1825,106,312,231,0,649,2474,
69,Gwinnett,GOODWINS B,3960,368,1057,568,1,1994,143,440,291,0,874,2868,
70,Gwinnett,LAWRENCEVILLE F,4061,363,1127,523,3,2016,104,343,179,0,626,2642,
71,Gwinnett,MARTINS E,6193,581,1284,554,6,2425,156,340,171,1,668,3093,
72,Gwinnett,PINCKNEYVILLE P,2185,261,479,398,2,1140,96,161,172,0,429,1569,
73,Gwinnett,PINCKNEYVILLE Q,1915,268,388,195,3,854,80,104,54,0,238,1092,
74,Gwinnett,ROCKBRIDGE C,5125,331,1575,812,5,2723,90,482,312,1,885,3608,
75,Gwinnett,ROCKBRIDGE D,3642,216,1141,569,5,1931,54,359,220,1,634,2565,
76,Gwinnett,GOODWINS C,5804,505,1319,830,1,2655,194,456,330,0,980,3635,
77,Gwinnett,BAYCREEK K,3824,220,1200,583,1,2004,94,394,243,0,731,2735,
78,Gwinnett,CATES K,2810,289,756,429,2,1476,114,282,182,0,578,2054,
79,Gwinnett,BAYCREEK C,6499,495,2055,872,2,3424,168,687,324,0,1179,4603,
80,Gwinnett,CATES L,4185,373,1166,607,3,2149,116,361,219,0,696,2845,
81,Gwinnett,DULUTH E,4814,467,1204,714,9,2394,145,431,221,0,797,3191,
82,Gwinnett,GOODWINS D,4406,517,997,581,5,2100,198,373,246,0,817,2917,
83,Gwinnett,LAWRENCEVILLE G,3046,274,783,385,1,1443,85,257,134,0,476,1919,
84,Gwinnett,LAWRENCEVILLE H,4296,400,1139,634,3,2176,121,437,260,2,820,2996,
85,Gwinnett,MARTINS F,2570,283,478,294,5,1060,82,136,117,1,336,1396,
86,Gwinnett,PINCKNEYVILLE S,3374,374,676,474,5,1529,137,235,166,2,540,2069,
87,Gwinnett,ROCKBRIDGE E,4638,408,1156,627,4,2195,125,324,209,0,658,2853,
88,Gwinnett,SUGAR HILL E,3589,337,1044,469,3,1853,137,360,190,4,691,2544,
89,Gwinnett,LAWRENCEVILLE I,3312,369,770,425,1,1565,108,241,165,1,515,2080,
90,Gwinnett,BAYCREEK D,4609,341,1340,654,0,2335,153,522,264,0,939,3274,
91,Gwinnett,BERKSHIRE J,2731,179,796,479,3,1457,94,322,216,1,633,2090,
92,Gwinnett,CATES M,3988,306,1204,673,3,2186,127,445,308,0,880,3066,
93,Gwinnett,CATES N,2567,262,676,431,0,1369,98,264,182,1,545,1914,
94,Gwinnett,DULUTH F,6161,510,1356,827,16,2709,139,397,280,3,819,3528,
95,Gwinnett,DULUTH G,3067,301,682,507,1,1491,136,301,229,2,668,2159,
96,Gwinnett,GOODWINS E,5491,531,1358,837,1,2727,192,493,304,1,990,3717,
97,Gwinnett,GOODWINS F,3212,274,767,501,0,1542,96,278,198,0,572,2114,
98,Gwinnett,PINCKNEYVILLE T,3201,310,637,419,3,1369,120,250,214,2,586,1955,
99,Gwinnett,SUWANEE B,4656,265,1480,675,0,2420,106,568,322,0,996,3416,
100,Gwinnett,PINCKNEYVILLE U,2090,327,475,296,3,1101,88,133,112,2,335,1436,
101,Gwinnett,PUCKETTS B,3096,298,965,356,0,1619,100,363,160,1,624,2243,
102,Gwinnett,BERKSHIRE L,3265,352,715,436,2,1505,124,208,123,0,455,1960,
103,Gwinnett,ROCKBRIDGE F,5795,290,1947,764,4,3005,94,593,274,0,961,3966,
104,Gwinnett,SUGAR HILL F,4112,444,1051,562,6,2063,156,397,225,2,780,2843,
105,Gwinnett,SUWANEE C,5675,393,1442,906,5,2746,152,537,388,1,1078,3824,
106,Gwinnett,CATES O,1434,186,375,251,3,815,70,115,87,1,273,1088,
107,Gwinnett,BAYCREEK E,3265,282,864,437,2,1585,113,282,149,1,545,2130,
108,Gwinnett,BERKSHIRE M,1864,193,462,298,2,955,79,194,131,1,405,1360,
109,Gwinnett,MARTINS G,2425,279,525,278,1,1083,111,174,92,0,377,1460,
110,Gwinnett,DULUTH H,2813,233,629,551,2,1415,78,256,188,1,523,1938,
111,Gwinnett,BERKSHIRE N,3128,152,926,582,1,1661,52,420,263,0,735,2396,
112,Gwinnett,PINCKNEYVILLE V,1706,150,375,214,1,740,69,141,81,1,292,1032,
113,Gwinnett,PINCKNEYVILLE W,4253,396,935,669,4,2004,114,337,247,2,700,2704,
114,Gwinnett,MARTINS H,5037,479,1170,686,11,2346,143,375,293,1,812,3158,
115,Gwinnett,MARTINS I,4078,398,843,508,5,1754,117,270,185,1,573,2327,
116,Gwinnett,MARTINS J,3923,480,927,457,9,1873,141,227,136,1,505,2378,
117,Gwinnett,GARNERS F,1796,158,499,262,1,920,55,188,116,2,361,1281,
118,Gwinnett,BERKSHIRE O,2589,244,670,475,2,1391,69,257,168,1,495,1886,
119,Gwinnett,BERKSHIRE P,1476,164,289,182,2,637,61,104,71,0,236,873,
120,Gwinnett,PINCKNEYVILLE X,3412,287,798,664,10,1759,119,360,296,6,781,2540,
121,Gwinnett,ROCKBRIDGE G,5799,394,1722,804,14,2934,129,511,277,1,918,3852,
122,Gwinnett,PINCKNEYVILLE Y,3272,345,658,304,2,1309,111,159,94,1,365,1674,
123,Gwinnett,GOODWINS G,2661,298,644,322,1,1265,104,194,97,3,398,1663,
124,Gwinnett,PINCKNEYVILLE Z,1898,266,394,427,0,1087,117,163,178,0,458,1545,
125,Gwinnett,PINCKNEYVILLE A1,2694,289,683,607,0,1579,107,244,250,0,601,2180,
126,Gwinnett,LAWRENCEVILLE J,2249,251,562,248,3,1064,85,196,121,0,402,1466,
127,Gwinnett,GOODWINS H,2796,268,736,405,2,1411,105,263,144,0,512,1923,
128,Gwinnett,DUNCANS B,5387,534,1691,640,5,2870,231,660,288,1,1180,4050,
129,Gwinnett,SUWANEE D,4732,406,1378,737,2,2523,175,571,341,1,1088,3611,
130,Gwinnett,SUWANEE E,4256,327,1220,682,3,2232,149,563,275,0,987,3219,
131,Gwinnett,LAWRENCEVILLE K,3282,318,871,523,0,1712,118,328,216,0,662,2374,
132,Gwinnett,HARBINS B,4845,381,1459,479,3,2322,142,612,232,1,987,3309,
133,Gwinnett,BAYCREEK F,4608,375,1409,606,6,2396,134,445,224,5,808,3204,
134,Gwinnett,PUCKETTS C,3367,286,948,388,1,1623,96,416,148,0,660,2283,
135,Gwinnett,HOG MOUNTAIN C,4292,384,1156,569,2,2111,146,448,225,0,819,2930,
136,Gwinnett,ROCKYCREEK B,5061,430,1551,588,3,2572,162,596,253,0,1011,3583,
137,Gwinnett,DULUTH I,5105,349,1154,972,0,2475,124,504,489,0,1117,3592,
138,Gwinnett,MARTINS K,5352,535,1352,736,2,2625,154,384,255,2,795,3420,
139,Gwinnett,SUWANEE H,3785,291,1159,570,1,2021,143,502,294,0,939,2960,
140,Gwinnett,SUGAR HILL G,2814,244,794,384,1,1423,107,346,213,0,666,2089,
141,Gwinnett,SUWANEE F,3966,351,1095,611,3,2060,109,403,216,1,729,2789,
142,Gwinnett,LAWRENCEVILLE L,4802,369,1337,730,2,2438,121,485,269,0,875,3313,
143,Gwinnett,LAWRENCEVILLE M,7255,606,2017,919,7,3549,162,564,311,1,1038,4587,
144,Gwinnett,BAYCREEK G,6241,435,2005,813,1,3254,144,638,297,0,1079,4333,
145,Gwinnett,BAYCREEK H,6811,511,2225,1015,4,3755,177,795,363,0,1335,5090,
146,Gwinnett,BAYCREEK I,5899,400,1654,770,8,2832,156,603,296,1,1056,3888,
147,Gwinnett,BERKSHIRE Q,1802,200,412,255,1,868,63,168,121,0,352,1220,
148,Gwinnett,GOODWINS I,2501,287,628,430,0,1345,103,211,173,0,487,1832,
149,Gwinnett,DULUTH K,2786,232,541,264,3,1040,64,154,98,0,316,1356,
150,Gwinnett,HARBINS C,2850,356,867,304,3,1530,181,318,128,0,627,2157,
151,Gwinnett,ROCKYCREEK C,4806,401,1537,586,2,2526,151,557,265,2,975,3501,
152,Gwinnett,LAWRENCEVILLE N,2573,278,589,294,5,1166,92,160,121,2,375,1541,
153,Gwinnett,PUCKETTS D,3622,257,1050,472,2,1781,136,454,213,2,805,2586,
154,Gwinnett,SUWANEE G,3904,359,1086,547,0,1992,142,419,233,0,794,2786,
155,Gwinnett,BAYCREEK J,4567,378,1316,621,4,2319,116,445,215,0,776,3095,
