StateFIPS,CountyFIPS,County,Party,Candidate,Method,Votes
13,89,DeKalb,I) (Dem,Emanuel Jones,Absentee by Mail Votes,14309
13,89,DeKalb,I) (Dem,Emanuel Jones,Advanced Voting Votes,24327
13,89,DeKalb,I) (Dem,Emanuel Jones,Election Day Votes,5365
13,89,DeKalb,I) (Dem,Emanuel Jones,Provisional Votes,95
13,89,DeKalb,I) (Dem,Emanuel Jones,TOTAL VOTES,44096
13,151,Henry,I) (Dem,Emanuel Jones,Absentee by Mail Votes,10899
13,151,Henry,I) (Dem,Emanuel Jones,Advanced Voting Votes,25613
13,151,Henry,I) (Dem,Emanuel Jones,Election Day Votes,4337
13,151,Henry,I) (Dem,Emanuel Jones,Provisional Votes,29
13,151,Henry,I) (Dem,Emanuel Jones,TOTAL VOTES,40878
