index,County,Precinct,Registered Voters,Al Bartell (Ind)_Election Day Votes,Al Bartell (Ind)_Advanced Voting Votes,Al Bartell (Ind)_Absentee by Mail Votes,Al Bartell (Ind)_Provisional Votes,Al Bartell (Ind)_Choice Total,Allen Buckley (Ind)_Election Day Votes,Allen Buckley (Ind)_Advanced Voting Votes,Allen Buckley (Ind)_Absentee by Mail Votes,Allen Buckley (Ind)_Provisional Votes,Allen Buckley (Ind)_Choice Total,Doug Collins (Rep)_Election Day Votes,Doug Collins (Rep)_Advanced Voting Votes,Doug Collins (Rep)_Absentee by Mail Votes,Doug Collins (Rep)_Provisional Votes,Doug Collins (Rep)_Choice Total,John Fortuin (Grn)_Election Day Votes,John Fortuin (Grn)_Advanced Voting Votes,John Fortuin (Grn)_Absentee by Mail Votes,John Fortuin (Grn)_Provisional Votes,John Fortuin (Grn)_Choice Total,Derrick E. Grayson (Rep)_Election Day Votes,Derrick E. Grayson (Rep)_Advanced Voting Votes,Derrick E. Grayson (Rep)_Absentee by Mail Votes,Derrick E. Grayson (Rep)_Provisional Votes,Derrick E. Grayson (Rep)_Choice Total,Michael Todd Greene (Ind)_Election Day Votes,Michael Todd Greene (Ind)_Advanced Voting Votes,Michael Todd Greene (Ind)_Absentee by Mail Votes,Michael Todd Greene (Ind)_Provisional Votes,Michael Todd Greene (Ind)_Choice Total,Annette Davis Jackson (Rep)_Election Day Votes,Annette Davis Jackson (Rep)_Advanced Voting Votes,Annette Davis Jackson (Rep)_Absentee by Mail Votes,Annette Davis Jackson (Rep)_Provisional Votes,Annette Davis Jackson (Rep)_Choice Total,Deborah Jackson (Dem)_Election Day Votes,Deborah Jackson (Dem)_Advanced Voting Votes,Deborah Jackson (Dem)_Absentee by Mail Votes,Deborah Jackson (Dem)_Provisional Votes,Deborah Jackson (Dem)_Choice Total,Jamesia James (Dem)_Election Day Votes,Jamesia James (Dem)_Advanced Voting Votes,Jamesia James (Dem)_Absentee by Mail Votes,Jamesia James (Dem)_Provisional Votes,Jamesia James (Dem)_Choice Total,A. Wayne Johnson (Rep)_Election Day Votes,A. Wayne Johnson (Rep)_Advanced Voting Votes,A. Wayne Johnson (Rep)_Absentee by Mail Votes,A. Wayne Johnson (Rep)_Provisional Votes,A. Wayne Johnson (Rep)_Choice Total,Tamara Johnson-Shealey (Dem)_Election Day Votes,Tamara Johnson-Shealey (Dem)_Advanced Voting Votes,Tamara Johnson-Shealey (Dem)_Absentee by Mail Votes,Tamara Johnson-Shealey (Dem)_Provisional Votes,Tamara Johnson-Shealey (Dem)_Choice Total,Matt Lieberman (Dem)_Election Day Votes,Matt Lieberman (Dem)_Advanced Voting Votes,Matt Lieberman (Dem)_Absentee by Mail Votes,Matt Lieberman (Dem)_Provisional Votes,Matt Lieberman (Dem)_Choice Total,Kelly Loeffler (I) (Rep)_Election Day Votes,Kelly Loeffler (I) (Rep)_Advanced Voting Votes,Kelly Loeffler (I) (Rep)_Absentee by Mail Votes,Kelly Loeffler (I) (Rep)_Provisional Votes,Kelly Loeffler (I) (Rep)_Choice Total,Joy Felicia Slade (Dem)_Election Day Votes,Joy Felicia Slade (Dem)_Advanced Voting Votes,Joy Felicia Slade (Dem)_Absentee by Mail Votes,Joy Felicia Slade (Dem)_Provisional Votes,Joy Felicia Slade (Dem)_Choice Total,Brian Slowinski (Lib)_Election Day Votes,Brian Slowinski (Lib)_Advanced Voting Votes,Brian Slowinski (Lib)_Absentee by Mail Votes,Brian Slowinski (Lib)_Provisional Votes,Brian Slowinski (Lib)_Choice Total,Valencia Stovall (Ind)_Election Day Votes,Valencia Stovall (Ind)_Advanced Voting Votes,Valencia Stovall (Ind)_Absentee by Mail Votes,Valencia Stovall (Ind)_Provisional Votes,Valencia Stovall (Ind)_Choice Total,Ed Tarver (Dem)_Election Day Votes,Ed Tarver (Dem)_Advanced Voting Votes,Ed Tarver (Dem)_Absentee by Mail Votes,Ed Tarver (Dem)_Provisional Votes,Ed Tarver (Dem)_Choice Total,Kandiss Taylor (Rep)_Election Day Votes,Kandiss Taylor (Rep)_Advanced Voting Votes,Kandiss Taylor (Rep)_Absentee by Mail Votes,Kandiss Taylor (Rep)_Provisional Votes,Kandiss Taylor (Rep)_Choice Total,Raphael Warnock (Dem)_Election Day Votes,Raphael Warnock (Dem)_Advanced Voting Votes,Raphael Warnock (Dem)_Absentee by Mail Votes,Raphael Warnock (Dem)_Provisional Votes,Raphael Warnock (Dem)_Choice Total,Richard Dien Winfield (Dem)_Election Day Votes,Richard Dien Winfield (Dem)_Advanced Voting Votes,Richard Dien Winfield (Dem)_Absentee by Mail Votes,Richard Dien Winfield (Dem)_Provisional Votes,Richard Dien Winfield (Dem)_Choice Total,Total,
0,Troup,Hollis Hand,3554,1,5,0,0,6,4,0,2,0,6,182,539,205,0,926,1,4,2,0,7,7,9,3,0,19,1,3,2,0,6,8,10,1,0,19,15,36,18,1,70,7,3,3,1,14,5,7,4,0,16,11,14,8,0,33,14,29,10,0,53,221,561,227,1,1010,1,8,0,0,9,4,9,6,0,19,7,0,2,0,9,1,1,3,0,5,3,10,1,0,14,65,215,184,0,464,1,4,0,0,5,2710,
1,Troup,Administration Bldg,3907,6,7,3,0,16,4,4,5,0,13,58,160,49,1,268,2,1,2,0,5,8,12,7,0,27,4,2,1,0,7,6,7,3,0,16,71,99,53,0,223,19,28,15,0,62,9,6,2,1,18,24,43,18,0,85,29,30,14,0,73,56,147,70,1,274,10,10,3,0,23,5,3,0,0,8,2,5,0,0,7,1,1,4,0,6,5,7,1,1,14,219,361,298,4,882,5,10,4,0,19,2046,
2,Troup,Hammett Rd,4354,6,5,1,0,12,5,1,4,0,10,85,215,91,1,392,1,1,3,0,5,10,10,2,0,22,2,3,0,0,5,4,15,1,0,20,90,142,45,3,280,17,38,22,0,77,7,10,2,0,19,33,41,17,0,91,19,46,16,1,82,124,279,115,1,519,6,13,2,0,21,4,10,0,0,14,4,1,0,0,5,2,1,3,0,6,10,12,1,0,23,250,524,328,0,1102,8,13,4,0,25,2730,
3,Troup,Griggs Center,2457,3,1,3,0,7,2,1,0,0,3,6,19,7,0,32,1,0,1,0,2,2,3,1,0,6,1,0,2,0,3,5,1,2,1,9,76,93,39,1,209,20,12,5,0,37,1,0,0,0,1,17,34,15,0,66,12,10,7,0,29,8,25,14,0,47,7,9,1,1,18,1,0,0,0,1,0,0,2,0,2,2,3,1,0,6,0,1,1,0,2,218,257,256,2,733,4,3,5,0,12,1225,
4,Troup,West Point,2054,1,0,1,0,2,1,5,3,0,9,65,95,33,2,195,1,0,0,0,1,4,6,2,0,12,3,0,0,0,3,7,3,1,0,11,69,43,37,2,151,26,10,10,1,47,7,4,1,0,12,26,10,12,0,48,22,6,8,0,36,76,81,42,1,200,8,4,4,0,16,2,4,0,0,6,3,0,0,0,3,1,0,4,0,5,3,3,0,0,6,187,126,180,0,493,2,0,3,0,5,1261,
5,Troup,Hogansville,3806,2,1,0,0,3,1,4,2,0,7,106,467,97,2,672,3,2,2,0,7,9,27,1,1,38,5,3,0,0,8,9,30,1,0,40,24,84,27,1,136,3,15,4,0,22,7,14,0,0,21,9,14,12,0,35,7,27,12,0,46,159,657,130,0,946,2,6,3,0,11,8,14,2,0,24,3,2,0,0,5,1,4,3,0,8,12,21,0,0,33,88,300,182,1,571,2,10,1,0,13,2646,
6,Troup,East Vernon,3117,2,1,0,0,3,2,1,1,0,4,234,414,130,2,780,1,4,2,0,7,13,18,6,1,38,3,1,2,0,6,14,17,3,0,34,14,27,12,0,53,5,5,2,0,12,9,17,4,0,30,7,7,1,0,15,8,11,6,1,26,311,534,178,0,1023,2,5,4,0,11,1,7,3,0,11,0,2,1,0,3,1,3,3,0,7,7,14,0,0,21,56,139,111,2,308,2,3,2,0,7,2399,
7,Troup,Rosemont,3893,1,2,2,0,5,2,6,4,0,12,215,686,151,2,1054,0,6,1,0,7,11,42,3,0,56,1,2,0,0,3,13,19,3,0,35,14,30,22,0,66,3,6,2,0,11,19,18,3,0,40,3,18,9,0,30,13,20,13,0,46,275,719,250,0,1244,2,5,0,0,7,9,11,2,0,22,2,4,0,0,6,2,1,4,0,7,9,15,4,0,28,44,192,133,1,370,2,4,1,0,7,3056,
8,Troup,McClendon,3533,0,7,0,0,7,5,0,2,0,7,161,546,112,2,821,4,3,3,0,10,11,26,2,0,39,2,2,0,0,4,9,24,3,1,37,9,49,14,0,72,8,11,3,0,22,11,19,1,0,31,5,17,5,1,28,11,22,14,0,47,287,687,154,4,1132,4,6,2,0,12,4,6,2,0,12,0,2,0,0,2,0,1,3,0,4,12,21,1,0,34,72,214,125,0,411,3,2,3,0,8,2740,
9,Troup,Long Cane,3249,1,1,3,0,5,7,4,2,0,13,222,414,109,1,746,0,0,2,0,2,20,18,2,0,40,0,3,1,0,4,9,16,2,1,28,23,31,16,0,70,4,10,5,0,19,13,10,0,0,23,9,17,4,0,30,10,22,8,0,40,296,472,102,0,870,5,3,2,0,10,11,2,2,1,16,2,1,1,0,4,0,1,3,0,4,11,11,3,0,25,104,196,118,0,418,5,8,1,0,14,2381,
10,Troup,Gardner Newman,2876,2,1,1,0,4,3,5,3,1,12,81,302,87,2,472,1,2,1,0,4,6,23,3,0,32,3,1,1,0,5,11,10,2,1,24,46,94,30,1,171,8,18,9,0,35,5,8,0,0,13,11,26,5,0,42,12,32,8,0,52,128,372,108,0,608,4,12,2,0,18,5,4,0,0,9,0,2,0,0,2,1,3,1,0,5,5,13,1,0,19,90,295,153,1,539,4,2,2,0,8,2074,
11,Troup,Gray Hill,1878,1,1,1,0,3,1,2,0,0,3,184,174,47,4,409,1,0,0,0,1,9,8,2,1,20,3,1,1,0,5,14,10,1,1,26,18,30,10,0,58,5,6,5,0,16,8,7,1,0,16,7,5,4,0,16,6,9,1,0,16,230,217,43,1,491,1,2,1,0,4,3,1,2,0,6,1,2,0,0,3,0,1,1,0,2,5,6,0,0,11,70,87,80,0,237,3,1,1,0,5,1348,
12,Troup,Highland,1686,0,4,1,0,5,0,0,2,0,2,43,122,37,0,202,1,0,0,0,1,4,11,2,0,17,0,0,0,0,0,4,8,0,0,12,22,54,9,0,85,4,14,5,0,23,5,8,1,0,14,7,17,7,0,31,3,11,7,0,21,53,148,43,0,244,0,8,0,0,8,1,0,1,0,2,1,1,0,0,2,0,2,0,0,2,3,4,3,0,10,72,205,136,2,415,3,4,1,0,8,1104,
