index,County,Precinct,Registered Voters,YES_Election Day Votes,YES_Advanced Voting Votes,YES_Absentee by Mail Votes,YES_Provisional Votes,YES_Choice Total,NO_Election Day Votes,NO_Advanced Voting Votes,NO_Absentee by Mail Votes,NO_Provisional Votes,NO_Choice Total,Total,
0,Jones,Gray,0,190,875,255,0,1320,90,435,104,0,629,1949,
1,Jones,Hawkins,0,327,791,395,0,1513,103,316,190,0,609,2122,
2,Jones,Ethridge,0,165,479,161,0,805,73,235,73,0,381,1186,
3,Jones,Clinton,0,253,710,195,2,1160,83,314,113,0,510,1670,
4,Jones,Roberts,0,413,566,217,1,1197,146,247,110,0,503,1700,
5,Jones,Davidson,0,280,391,96,0,767,98,159,48,1,306,1073,
6,Jones,Pope,0,274,465,135,1,875,123,199,76,0,398,1273,
7,Jones,Barron,0,211,305,111,0,627,120,159,64,0,343,970,
8,Jones,Sanders,0,76,9,11,0,96,25,8,6,0,39,135,
9,Jones,Finney,0,463,646,272,1,1382,170,256,106,0,532,1914,
